Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC_Login,Chrome 125.0.0.0,,,24-05-2024 09:01:08,24-05-2024 09:01:23,15.899s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,24-05-2024 09:01:08,24-05-2024 09:01:08,0.860s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 125.0.0.0,,,24-05-2024 09:01:08,24-05-2024 09:01:12,3.321s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,24-05-2024 09:01:12,24-05-2024 09:01:12,0.303s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 125.0.0.0,,,24-05-2024 09:01:12,24-05-2024 09:01:14,1.483s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 125.0.0.0,,,24-05-2024 09:01:14,24-05-2024 09:01:14,0.536s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 125.0.0.0,,,24-05-2024 09:01:14,24-05-2024 09:01:15,0.633s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 125.0.0.0,,,24-05-2024 09:01:15,24-05-2024 09:01:16,1.085s,PASSED
"setText(findTestObject(""Page_Login/input_password""), password)",Chrome 125.0.0.0,,,24-05-2024 09:01:16,24-05-2024 09:01:17,0.956s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 125.0.0.0,,,24-05-2024 09:01:17,24-05-2024 09:01:18,0.947s,PASSED
delay(3),Chrome 125.0.0.0,,,24-05-2024 09:01:18,24-05-2024 09:01:21,3.010s,PASSED
"verifyTextPresent(Expected, false)",Chrome 125.0.0.0,,,24-05-2024 09:01:21,24-05-2024 09:01:23,2.196s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,24-05-2024 09:01:23,24-05-2024 09:01:23,0.550s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 125.0.0.0,,,24-05-2024 09:01:24,24-05-2024 09:01:39,15.764s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,24-05-2024 09:01:24,24-05-2024 09:01:24,0.879s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 125.0.0.0,,,24-05-2024 09:01:24,24-05-2024 09:01:28,3.119s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,24-05-2024 09:01:28,24-05-2024 09:01:28,0.313s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 125.0.0.0,,,24-05-2024 09:01:28,24-05-2024 09:01:29,0.800s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 125.0.0.0,,,24-05-2024 09:01:29,24-05-2024 09:01:30,1.050s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 125.0.0.0,,,24-05-2024 09:01:30,24-05-2024 09:01:31,0.798s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 125.0.0.0,,,24-05-2024 09:01:31,24-05-2024 09:01:32,1.592s,PASSED
"setText(findTestObject(""Page_Login/input_password""), password)",Chrome 125.0.0.0,,,24-05-2024 09:01:32,24-05-2024 09:01:33,0.772s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 125.0.0.0,,,24-05-2024 09:01:33,24-05-2024 09:01:34,0.887s,PASSED
delay(3),Chrome 125.0.0.0,,,24-05-2024 09:01:34,24-05-2024 09:01:37,3.005s,PASSED
"verifyTextPresent(Expected, false)",Chrome 125.0.0.0,,,24-05-2024 09:01:37,24-05-2024 09:01:39,2.049s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,24-05-2024 09:01:39,24-05-2024 09:01:39,0.467s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 125.0.0.0,,,24-05-2024 09:01:39,24-05-2024 09:01:55,15.621s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,24-05-2024 09:01:39,24-05-2024 09:01:40,0.933s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 125.0.0.0,,,24-05-2024 09:01:40,24-05-2024 09:01:44,3.301s,PASSED
maximizeWindow(),Chrome 125.0.0.0,,,24-05-2024 09:01:44,24-05-2024 09:01:44,0.296s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 125.0.0.0,,,24-05-2024 09:01:44,24-05-2024 09:01:45,1.312s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 125.0.0.0,,,24-05-2024 09:01:45,24-05-2024 09:01:46,0.537s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 125.0.0.0,,,24-05-2024 09:01:46,24-05-2024 09:01:46,0.572s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 125.0.0.0,,,24-05-2024 09:01:46,24-05-2024 09:01:48,1.242s,PASSED
"setText(findTestObject(""Page_Login/input_password""), password)",Chrome 125.0.0.0,,,24-05-2024 09:01:48,24-05-2024 09:01:48,0.934s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 125.0.0.0,,,24-05-2024 09:01:48,24-05-2024 09:01:49,0.912s,PASSED
delay(3),Chrome 125.0.0.0,,,24-05-2024 09:01:49,24-05-2024 09:01:52,3.012s,PASSED
"verifyTextPresent(Expected, false)",Chrome 125.0.0.0,,,24-05-2024 09:01:52,24-05-2024 09:01:54,1.958s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,24-05-2024 09:01:54,24-05-2024 09:01:55,0.594s,PASSED
