Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 13:59:11,06-06-2024 13:59:12,0.738s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 13:59:12,06-06-2024 13:59:12,0.869s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 13:59:12,06-06-2024 13:59:13,0.344s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 13:59:13,06-06-2024 13:59:14,0.983s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 13:59:14,06-06-2024 13:59:14,0.699s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 13:59:14,06-06-2024 13:59:15,0.269s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 13:59:15,06-06-2024 13:59:25,10.722s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 13:59:15,06-06-2024 13:59:16,0.816s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 13:59:16,06-06-2024 13:59:18,2.529s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 13:59:18,06-06-2024 13:59:18,0.124s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 13:59:18,06-06-2024 13:59:19,0.964s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 13:59:19,06-06-2024 13:59:20,0.494s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 13:59:20,06-06-2024 13:59:20,0.573s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 13:59:20,06-06-2024 13:59:21,1.226s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 13:59:21,06-06-2024 13:59:22,0.655s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 13:59:22,06-06-2024 13:59:23,1.088s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 13:59:23,06-06-2024 13:59:24,0.348s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 13:59:24,06-06-2024 13:59:25,1.011s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 13:59:25,06-06-2024 13:59:25,0.601s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 13:59:25,06-06-2024 13:59:25,0.280s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 13:59:25,06-06-2024 13:59:37,11.203s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 13:59:25,06-06-2024 13:59:26,0.758s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 13:59:26,06-06-2024 13:59:30,3.281s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 13:59:30,06-06-2024 13:59:30,0.222s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 13:59:30,06-06-2024 13:59:30,0.596s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 13:59:30,06-06-2024 13:59:31,0.482s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 13:59:31,06-06-2024 13:59:31,0.576s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 13:59:31,06-06-2024 13:59:33,1.300s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 13:59:33,06-06-2024 13:59:33,0.656s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 13:59:33,06-06-2024 13:59:35,1.169s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 13:59:35,06-06-2024 13:59:35,0.380s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 13:59:35,06-06-2024 13:59:36,0.770s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 13:59:36,06-06-2024 13:59:36,0.703s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 13:59:36,06-06-2024 13:59:37,0.292s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 13:59:37,06-06-2024 13:59:47,10.707s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 13:59:37,06-06-2024 13:59:38,0.833s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 13:59:38,06-06-2024 13:59:40,2.314s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 13:59:40,06-06-2024 13:59:40,0.241s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 13:59:40,06-06-2024 13:59:41,1.071s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 13:59:41,06-06-2024 13:59:42,0.500s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 13:59:42,06-06-2024 13:59:42,0.570s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 13:59:42,06-06-2024 13:59:44,1.364s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 13:59:44,06-06-2024 13:59:44,0.433s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 13:59:44,06-06-2024 13:59:45,0.986s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 13:59:45,06-06-2024 13:59:45,0.333s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 13:59:45,06-06-2024 13:59:46,1.079s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 13:59:46,06-06-2024 13:59:47,0.693s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 13:59:47,06-06-2024 13:59:47,0.284s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 13:59:47,06-06-2024 13:59:58,10.562s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 13:59:47,06-06-2024 13:59:48,0.817s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 13:59:48,06-06-2024 13:59:51,2.470s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 13:59:51,06-06-2024 13:59:51,0.195s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 13:59:51,06-06-2024 13:59:52,0.894s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 13:59:52,06-06-2024 13:59:52,0.493s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 13:59:52,06-06-2024 13:59:53,0.561s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 13:59:53,06-06-2024 13:59:54,1.144s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 13:59:54,06-06-2024 13:59:55,0.636s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 13:59:55,06-06-2024 13:59:56,1.045s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 13:59:56,06-06-2024 13:59:56,0.353s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 13:59:56,06-06-2024 13:59:57,0.979s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 13:59:57,06-06-2024 13:59:58,0.651s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 13:59:58,06-06-2024 13:59:58,0.319s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 13:59:58,06-06-2024 14:00:09,10.653s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 13:59:58,06-06-2024 13:59:59,0.894s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 13:59:59,06-06-2024 14:00:01,2.308s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:00:01,06-06-2024 14:00:01,0.188s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:00:01,06-06-2024 14:00:02,0.962s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:00:02,06-06-2024 14:00:03,0.476s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:00:03,06-06-2024 14:00:03,0.564s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:00:03,06-06-2024 14:00:05,1.364s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:00:05,06-06-2024 14:00:05,0.538s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:00:05,06-06-2024 14:00:06,1.028s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:00:06,06-06-2024 14:00:07,0.341s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:00:07,06-06-2024 14:00:08,0.984s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:00:08,06-06-2024 14:00:08,0.707s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:00:08,06-06-2024 14:00:09,0.270s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:00:09,06-06-2024 14:00:20,11.063s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:00:09,06-06-2024 14:00:09,0.774s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:00:09,06-06-2024 14:00:13,3.114s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:00:13,06-06-2024 14:00:13,0.238s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:00:13,06-06-2024 14:00:14,0.785s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:00:14,06-06-2024 14:00:14,0.494s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:00:14,06-06-2024 14:00:15,0.585s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:00:15,06-06-2024 14:00:16,1.241s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:00:16,06-06-2024 14:00:16,0.593s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:00:16,06-06-2024 14:00:18,1.087s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:00:18,06-06-2024 14:00:18,0.478s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:00:18,06-06-2024 14:00:19,0.681s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:00:19,06-06-2024 14:00:19,0.702s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:00:19,06-06-2024 14:00:20,0.285s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:00:20,06-06-2024 14:00:30,10.618s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:00:20,06-06-2024 14:00:21,0.828s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:00:21,06-06-2024 14:00:23,2.268s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:00:23,06-06-2024 14:00:23,0.201s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:00:23,06-06-2024 14:00:24,0.589s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:00:24,06-06-2024 14:00:24,0.501s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:00:24,06-06-2024 14:00:25,1.073s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:00:25,06-06-2024 14:00:27,1.363s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:00:27,06-06-2024 14:00:27,0.541s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:00:27,06-06-2024 14:00:28,0.987s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:00:28,06-06-2024 14:00:28,0.354s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:00:28,06-06-2024 14:00:30,1.132s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:00:30,06-06-2024 14:00:30,0.497s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:00:30,06-06-2024 14:00:30,0.265s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:00:30,06-06-2024 14:00:41,10.689s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:00:30,06-06-2024 14:00:31,0.821s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:00:31,06-06-2024 14:00:34,2.505s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:00:34,06-06-2024 14:00:34,0.231s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:00:34,06-06-2024 14:00:35,0.956s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:00:35,06-06-2024 14:00:35,0.483s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:00:35,06-06-2024 14:00:36,0.573s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:00:36,06-06-2024 14:00:37,1.267s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:00:37,06-06-2024 14:00:38,0.528s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:00:38,06-06-2024 14:00:39,1.092s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:00:39,06-06-2024 14:00:39,0.341s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:00:39,06-06-2024 14:00:40,1.021s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:00:40,06-06-2024 14:00:41,0.569s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:00:41,06-06-2024 14:00:41,0.292s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:00:41,06-06-2024 14:00:52,10.544s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:00:41,06-06-2024 14:00:42,0.823s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:00:42,06-06-2024 14:00:44,2.239s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:00:44,06-06-2024 14:00:44,0.143s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:00:44,06-06-2024 14:00:45,1.169s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:00:45,06-06-2024 14:00:46,0.493s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:00:46,06-06-2024 14:00:46,0.555s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:00:46,06-06-2024 14:00:48,1.334s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:00:48,06-06-2024 14:00:48,0.530s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:00:48,06-06-2024 14:00:49,0.983s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:00:49,06-06-2024 14:00:50,0.349s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:00:50,06-06-2024 14:00:51,1.136s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:00:51,06-06-2024 14:00:51,0.472s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:00:51,06-06-2024 14:00:52,0.297s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:00:52,06-06-2024 14:01:02,10.491s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:00:52,06-06-2024 14:00:52,0.797s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:00:52,06-06-2024 14:00:55,2.323s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:00:55,06-06-2024 14:00:55,0.211s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:00:55,06-06-2024 14:00:56,0.936s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:00:56,06-06-2024 14:00:56,0.493s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:00:56,06-06-2024 14:00:57,0.573s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:00:57,06-06-2024 14:00:58,1.286s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:00:58,06-06-2024 14:00:59,0.644s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:00:59,06-06-2024 14:01:00,0.966s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:01:00,06-06-2024 14:01:00,0.342s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:01:00,06-06-2024 14:01:01,0.958s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:01:01,06-06-2024 14:01:02,0.664s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:01:02,06-06-2024 14:01:02,0.286s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:01:02,06-06-2024 14:01:13,10.710s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:01:02,06-06-2024 14:01:03,0.827s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:01:03,06-06-2024 14:01:05,2.490s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:01:05,06-06-2024 14:01:06,0.244s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:01:06,06-06-2024 14:01:06,0.819s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:01:06,06-06-2024 14:01:07,0.485s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:01:07,06-06-2024 14:01:07,0.564s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:01:07,06-06-2024 14:01:09,1.288s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:01:09,06-06-2024 14:01:09,0.665s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:01:09,06-06-2024 14:01:10,0.964s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:01:10,06-06-2024 14:01:11,0.352s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:01:11,06-06-2024 14:01:12,1.083s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:01:12,06-06-2024 14:01:12,0.632s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:01:12,06-06-2024 14:01:13,0.290s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:01:13,06-06-2024 14:01:23,10.577s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:01:13,06-06-2024 14:01:14,0.781s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:01:14,06-06-2024 14:01:16,2.328s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:01:16,06-06-2024 14:01:16,0.221s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:01:16,06-06-2024 14:01:17,0.917s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:01:17,06-06-2024 14:01:17,0.489s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:01:17,06-06-2024 14:01:18,0.591s,PASSED
"setText(findTestObject(""Page_Register/input_email_or_St""), username)",Chrome 114.0.0.0,,,06-06-2024 14:01:18,06-06-2024 14:01:19,1.333s,PASSED
"click(findTestObject(""Page_Register/button_layma""))",Chrome 114.0.0.0,,,06-06-2024 14:01:19,06-06-2024 14:01:20,0.538s,PASSED
"setText(findTestObject(""Page_Register/input_nhapma""), InsertCode)",Chrome 114.0.0.0,,,06-06-2024 14:01:20,06-06-2024 14:01:21,0.967s,PASSED
"setEncryptedText(findTestObject(""Page_Register/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:01:21,06-06-2024 14:01:21,0.360s,PASSED
"setText(findTestObject(""Page_Register/input_fullname""), fullname)",Chrome 114.0.0.0,,,06-06-2024 14:01:21,06-06-2024 14:01:22,1.038s,PASSED
"click(findTestObject(""Page_Register/input_genderNu""))",Chrome 114.0.0.0,,,06-06-2024 14:01:22,06-06-2024 14:01:23,0.715s,PASSED
"selectOptionByValue(findTestObject(""Page_Register/select_Ngay                                                                                                    1                                                                                                    2""), day, false)",Chrome 114.0.0.0,,,06-06-2024 14:01:23,06-06-2024 14:01:23,0.289s,FAILED
,,,,,,,
Test Cases/TC_Register,Chrome 114.0.0.0,,,06-06-2024 14:01:23,06-06-2024 14:01:34,10.469s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:01:23,06-06-2024 14:01:24,0.815s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:01:24,06-06-2024 14:01:27,2.430s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:01:27,06-06-2024 14:01:27,0.190s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:01:27,06-06-2024 14:01:27,0.728s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:01:27,06-06-2024 14:01:28,0.507s,PASSED
"click(findTestObject(""Page_Register/Link_Register""))",Chrome 114.0.0.0,,,06-06-2024 14:01:28,06-06-2024 14:01:29,0.584s,PASSED
